,RunId,iteration,Step,defect_multiplier,width,height,schedule_type,payoffs,seed,Cooperating,Defecting
579,579,28,100,19,50,50,Random,,,0,2500
580,580,29,100,0,50,50,Random,,,2500,0
581,581,29,100,1,50,50,Random,,,2500,0
582,582,29,100,2,50,50,Random,,,2500,0
583,583,29,100,3,50,50,Random,,,2500,0
584,584,29,100,4,50,50,Random,,,2500,0
585,585,29,100,5,50,50,Random,,,2500,0
586,586,29,100,6,50,50,Random,,,2500,0
587,587,29,100,7,50,50,Random,,,2500,0
588,588,29,100,8,50,50,Random,,,2500,0
589,589,29,100,9,50,50,Random,,,2500,0
590,590,29,100,10,50,50,Random,,,2500,0
591,591,29,100,11,50,50,Random,,,2500,0
592,592,29,100,12,50,50,Random,,,2500,0
593,593,29,100,13,50,50,Random,,,2497,3
594,594,29,100,14,50,50,Random,,,2500,0
595,595,29,100,15,50,50,Random,,,2496,4
596,596,29,100,16,50,50,Random,,,2437,63
597,597,29,100,17,50,50,Random,,,0,2500
598,598,29,100,18,50,50,Random,,,2404,96
599,599,29,100,19,50,50,Random,,,0,2500
600,600,30,100,0,50,50,Random,,,2500,0
601,601,30,100,1,50,50,Random,,,2500,0
602,602,30,100,2,50,50,Random,,,2500,0
603,603,30,100,3,50,50,Random,,,2500,0
604,604,30,100,4,50,50,Random,,,2500,0
605,605,30,100,5,50,50,Random,,,2500,0
606,606,30,100,6,50,50,Random,,,2500,0
607,607,30,100,7,50,50,Random,,,2500,0
608,608,30,100,8,50,50,Random,,,2500,0
609,609,30,100,9,50,50,Random,,,2500,0
610,610,30,100,10,50,50,Random,,,2500,0
611,611,30,100,11,50,50,Random,,,2500,0
612,612,30,100,12,50,50,Random,,,2500,0
613,613,30,100,13,50,50,Random,,,2500,0
614,614,30,100,14,50,50,Random,,,2484,16
615,615,30,100,15,50,50,Random,,,2465,35
616,616,30,100,16,50,50,Random,,,2473,27
617,617,30,100,17,50,50,Random,,,2436,64
618,618,30,100,18,50,50,Random,,,2200,300
619,619,30,100,19,50,50,Random,,,0,2500
620,620,31,100,0,50,50,Random,,,2500,0
621,621,31,100,1,50,50,Random,,,2500,0
622,622,31,100,2,50,50,Random,,,2500,0
623,623,31,100,3,50,50,Random,,,2500,0
624,624,31,100,4,50,50,Random,,,2500,0
625,625,31,100,5,50,50,Random,,,2500,0
626,626,31,100,6,50,50,Random,,,2500,0
627,627,31,100,7,50,50,Random,,,2500,0
628,628,31,100,8,50,50,Random,,,2500,0
629,629,31,100,9,50,50,Random,,,2500,0
630,630,31,100,10,50,50,Random,,,2500,0
631,631,31,100,11,50,50,Random,,,2500,0
632,632,31,100,12,50,50,Random,,,2500,0
633,633,31,100,13,50,50,Random,,,2500,0
634,634,31,100,14,50,50,Random,,,2492,8
635,635,31,100,15,50,50,Random,,,2475,25
636,636,31,100,16,50,50,Random,,,2495,5
637,637,31,100,17,50,50,Random,,,2429,71
638,638,31,100,18,50,50,Random,,,2226,274
639,639,31,100,19,50,50,Random,,,0,2500
640,640,32,100,0,50,50,Random,,,2500,0
641,641,32,100,1,50,50,Random,,,2500,0
642,642,32,100,2,50,50,Random,,,2500,0
643,643,32,100,3,50,50,Random,,,2500,0
644,644,32,100,4,50,50,Random,,,2500,0
645,645,32,100,5,50,50,Random,,,2500,0
646,646,32,100,6,50,50,Random,,,2500,0
647,647,32,100,7,50,50,Random,,,2500,0
648,648,32,100,8,50,50,Random,,,2500,0
649,649,32,100,9,50,50,Random,,,2500,0
650,650,32,100,10,50,50,Random,,,2500,0
651,651,32,100,11,50,50,Random,,,2500,0
652,652,32,100,12,50,50,Random,,,2500,0
653,653,32,100,13,50,50,Random,,,2500,0
654,654,32,100,14,50,50,Random,,,2500,0
655,655,32,100,15,50,50,Random,,,2457,43
656,656,32,100,16,50,50,Random,,,2480,20
657,657,32,100,17,50,50,Random,,,2381,119
658,658,32,100,18,50,50,Random,,,2311,189
659,659,32,100,19,50,50,Random,,,0,2500
660,660,33,100,0,50,50,Random,,,2500,0
661,661,33,100,1,50,50,Random,,,2500,0
662,662,33,100,2,50,50,Random,,,2500,0
663,663,33,100,3,50,50,Random,,,2500,0
664,664,33,100,4,50,50,Random,,,2500,0
665,665,33,100,5,50,50,Random,,,2500,0
666,666,33,100,6,50,50,Random,,,2500,0
667,667,33,100,7,50,50,Random,,,2500,0
668,668,33,100,8,50,50,Random,,,2500,0
669,669,33,100,9,50,50,Random,,,2500,0
670,670,33,100,10,50,50,Random,,,2500,0
671,671,33,100,11,50,50,Random,,,2500,0
672,672,33,100,12,50,50,Random,,,2500,0
673,673,33,100,13,50,50,Random,,,2500,0
674,674,33,100,14,50,50,Random,,,2496,4
675,675,33,100,15,50,50,Random,,,2496,4
676,676,33,100,16,50,50,Random,,,2467,33
677,677,33,100,17,50,50,Random,,,2467,33
678,678,33,100,18,50,50,Random,,,0,2500
679,679,33,100,19,50,50,Random,,,0,2500
680,680,34,100,0,50,50,Random,,,2500,0
681,681,34,100,1,50,50,Random,,,2500,0
682,682,34,100,2,50,50,Random,,,2500,0
683,683,34,100,3,50,50,Random,,,2500,0
684,684,34,100,4,50,50,Random,,,2500,0
685,685,34,100,5,50,50,Random,,,2500,0
686,686,34,100,6,50,50,Random,,,2500,0
687,687,34,100,7,50,50,Random,,,2500,0
688,688,34,100,8,50,50,Random,,,2500,0
689,689,34,100,9,50,50,Random,,,2500,0
690,690,34,100,10,50,50,Random,,,2500,0
691,691,34,100,11,50,50,Random,,,2500,0
692,692,34,100,12,50,50,Random,,,2500,0
693,693,34,100,13,50,50,Random,,,2500,0
694,694,34,100,14,50,50,Random,,,2500,0
695,695,34,100,15,50,50,Random,,,2487,13
696,696,34,100,16,50,50,Random,,,2471,29
697,697,34,100,17,50,50,Random,,,2414,86
698,698,34,100,18,50,50,Random,,,2345,155
699,699,34,100,19,50,50,Random,,,0,2500
700,700,35,100,0,50,50,Random,,,2500,0
701,701,35,100,1,50,50,Random,,,2500,0
702,702,35,100,2,50,50,Random,,,2500,0
703,703,35,100,3,50,50,Random,,,2500,0
704,704,35,100,4,50,50,Random,,,2500,0
705,705,35,100,5,50,50,Random,,,2500,0
706,706,35,100,6,50,50,Random,,,2500,0
707,707,35,100,7,50,50,Random,,,2500,0
708,708,35,100,8,50,50,Random,,,2500,0
709,709,35,100,9,50,50,Random,,,2500,0
710,710,35,100,10,50,50,Random,,,2500,0
711,711,35,100,11,50,50,Random,,,2500,0
712,712,35,100,12,50,50,Random,,,2500,0
713,713,35,100,13,50,50,Random,,,2500,0
714,714,35,100,14,50,50,Random,,,2496,4
715,715,35,100,15,50,50,Random,,,2485,15
716,716,35,100,16,50,50,Random,,,2487,13
717,717,35,100,17,50,50,Random,,,2482,18
718,718,35,100,18,50,50,Random,,,0,2500
719,719,35,100,19,50,50,Random,,,0,2500
720,720,36,100,0,50,50,Random,,,2500,0
721,721,36,100,1,50,50,Random,,,2500,0
722,722,36,100,2,50,50,Random,,,2500,0
723,723,36,100,3,50,50,Random,,,2500,0
724,724,36,100,4,50,50,Random,,,2500,0
725,725,36,100,5,50,50,Random,,,2500,0
726,726,36,100,6,50,50,Random,,,2500,0
727,727,36,100,7,50,50,Random,,,2500,0
728,728,36,100,8,50,50,Random,,,2500,0
729,729,36,100,9,50,50,Random,,,2500,0
730,730,36,100,10,50,50,Random,,,2500,0
731,731,36,100,11,50,50,Random,,,2500,0
732,732,36,100,12,50,50,Random,,,2500,0
733,733,36,100,13,50,50,Random,,,2500,0
734,734,36,100,14,50,50,Random,,,2496,4
735,735,36,100,15,50,50,Random,,,2496,4
736,736,36,100,16,50,50,Random,,,2485,15
737,737,36,100,17,50,50,Random,,,2397,103
738,738,36,100,18,50,50,Random,,,2221,279
739,739,36,100,19,50,50,Random,,,0,2500
740,740,37,100,0,50,50,Random,,,2500,0
741,741,37,100,1,50,50,Random,,,2500,0
742,742,37,100,2,50,50,Random,,,2500,0
743,743,37,100,3,50,50,Random,,,2500,0
744,744,37,100,4,50,50,Random,,,2500,0
745,745,37,100,5,50,50,Random,,,2500,0
746,746,37,100,6,50,50,Random,,,2500,0
747,747,37,100,7,50,50,Random,,,2500,0
748,748,37,100,8,50,50,Random,,,2500,0
749,749,37,100,9,50,50,Random,,,2500,0
750,750,37,100,10,50,50,Random,,,2500,0
751,751,37,100,11,50,50,Random,,,2500,0
752,752,37,100,12,50,50,Random,,,2500,0
753,753,37,100,13,50,50,Random,,,2500,0
754,754,37,100,14,50,50,Random,,,2500,0
755,755,37,100,15,50,50,Random,,,2496,4
756,756,37,100,16,50,50,Random,,,2457,43
757,757,37,100,17,50,50,Random,,,2475,25
758,758,37,100,18,50,50,Random,,,2240,260
759,759,37,100,19,50,50,Random,,,2136,364
760,760,38,100,0,50,50,Random,,,2500,0
761,761,38,100,1,50,50,Random,,,2500,0
762,762,38,100,2,50,50,Random,,,2500,0
763,763,38,100,3,50,50,Random,,,2500,0
764,764,38,100,4,50,50,Random,,,2500,0
765,765,38,100,5,50,50,Random,,,2500,0
766,766,38,100,6,50,50,Random,,,2500,0
767,767,38,100,7,50,50,Random,,,2500,0
768,768,38,100,8,50,50,Random,,,2500,0
769,769,38,100,9,50,50,Random,,,2500,0
770,770,38,100,10,50,50,Random,,,2500,0
771,771,38,100,11,50,50,Random,,,2500,0
772,772,38,100,12,50,50,Random,,,2500,0
773,773,38,100,13,50,50,Random,,,2500,0
774,774,38,100,14,50,50,Random,,,2500,0
775,775,38,100,15,50,50,Random,,,2480,20
776,776,38,100,16,50,50,Random,,,2451,49
777,777,38,100,17,50,50,Random,,,2453,47
778,778,38,100,18,50,50,Random,,,2134,366
779,779,38,100,19,50,50,Random,,,0,2500
780,780,39,100,0,50,50,Random,,,2500,0
781,781,39,100,1,50,50,Random,,,2500,0
782,782,39,100,2,50,50,Random,,,2500,0
783,783,39,100,3,50,50,Random,,,2500,0
784,784,39,100,4,50,50,Random,,,2500,0
785,785,39,100,5,50,50,Random,,,2500,0
786,786,39,100,6,50,50,Random,,,2500,0
787,787,39,100,7,50,50,Random,,,2500,0
788,788,39,100,8,50,50,Random,,,2500,0
789,789,39,100,9,50,50,Random,,,2500,0
790,790,39,100,10,50,50,Random,,,2500,0
791,791,39,100,11,50,50,Random,,,2500,0
792,792,39,100,12,50,50,Random,,,2500,0
793,793,39,100,13,50,50,Random,,,2500,0
794,794,39,100,14,50,50,Random,,,2500,0
795,795,39,100,15,50,50,Random,,,2500,0
796,796,39,100,16,50,50,Random,,,2486,14
797,797,39,100,17,50,50,Random,,,2434,66
798,798,39,100,18,50,50,Random,,,0,2500
799,799,39,100,19,50,50,Random,,,2166,334
800,800,40,100,0,50,50,Random,,,2500,0
801,801,40,100,1,50,50,Random,,,2500,0
802,802,40,100,2,50,50,Random,,,2500,0
803,803,40,100,3,50,50,Random,,,2500,0
804,804,40,100,4,50,50,Random,,,2500,0
805,805,40,100,5,50,50,Random,,,2500,0
806,806,40,100,6,50,50,Random,,,2500,0
807,807,40,100,7,50,50,Random,,,2500,0
808,808,40,100,8,50,50,Random,,,2500,0
809,809,40,100,9,50,50,Random,,,2500,0
810,810,40,100,10,50,50,Random,,,2500,0
811,811,40,100,11,50,50,Random,,,2500,0
812,812,40,100,12,50,50,Random,,,2500,0
813,813,40,100,13,50,50,Random,,,2500,0
814,814,40,100,14,50,50,Random,,,2496,4
815,815,40,100,15,50,50,Random,,,2500,0
816,816,40,100,16,50,50,Random,,,2459,41
817,817,40,100,17,50,50,Random,,,2364,136
818,818,40,100,18,50,50,Random,,,0,2500
819,819,40,100,19,50,50,Random,,,2062,438
820,820,41,100,0,50,50,Random,,,2500,0
821,821,41,100,1,50,50,Random,,,2500,0
822,822,41,100,2,50,50,Random,,,2500,0
823,823,41,100,3,50,50,Random,,,2500,0
824,824,41,100,4,50,50,Random,,,2500,0
825,825,41,100,5,50,50,Random,,,2500,0
826,826,41,100,6,50,50,Random,,,2500,0
827,827,41,100,7,50,50,Random,,,2500,0
828,828,41,100,8,50,50,Random,,,2500,0
829,829,41,100,9,50,50,Random,,,2500,0
830,830,41,100,10,50,50,Random,,,2500,0
831,831,41,100,11,50,50,Random,,,2500,0
832,832,41,100,12,50,50,Random,,,2500,0
833,833,41,100,13,50,50,Random,,,2500,0
834,834,41,100,14,50,50,Random,,,2490,10
835,835,41,100,15,50,50,Random,,,2492,8
836,836,41,100,16,50,50,Random,,,2486,14
837,837,41,100,17,50,50,Random,,,2445,55
838,838,41,100,18,50,50,Random,,,2220,280
839,839,41,100,19,50,50,Random,,,2223,277
840,840,42,100,0,50,50,Random,,,2500,0
841,841,42,100,1,50,50,Random,,,2500,0
842,842,42,100,2,50,50,Random,,,2500,0
843,843,42,100,3,50,50,Random,,,2500,0
844,844,42,100,4,50,50,Random,,,2500,0
845,845,42,100,5,50,50,Random,,,2500,0
846,846,42,100,6,50,50,Random,,,2500,0
847,847,42,100,7,50,50,Random,,,2500,0
848,848,42,100,8,50,50,Random,,,2500,0
849,849,42,100,9,50,50,Random,,,2500,0
850,850,42,100,10,50,50,Random,,,2500,0
851,851,42,100,11,50,50,Random,,,2500,0
852,852,42,100,12,50,50,Random,,,2500,0
853,853,42,100,13,50,50,Random,,,2497,3
854,854,42,100,14,50,50,Random,,,2500,0
855,855,42,100,15,50,50,Random,,,2470,30
856,856,42,100,16,50,50,Random,,,2479,21
857,857,42,100,17,50,50,Random,,,0,2500
858,858,42,100,18,50,50,Random,,,0,2500
859,859,42,100,19,50,50,Random,,,1940,560
860,860,43,100,0,50,50,Random,,,2500,0
861,861,43,100,1,50,50,Random,,,2500,0
862,862,43,100,2,50,50,Random,,,2500,0
863,863,43,100,3,50,50,Random,,,2500,0
864,864,43,100,4,50,50,Random,,,2500,0
865,865,43,100,5,50,50,Random,,,2500,0
866,866,43,100,6,50,50,Random,,,2500,0
867,867,43,100,7,50,50,Random,,,2500,0
868,868,43,100,8,50,50,Random,,,2500,0
869,869,43,100,9,50,50,Random,,,2500,0
870,870,43,100,10,50,50,Random,,,2500,0
871,871,43,100,11,50,50,Random,,,2500,0
872,872,43,100,12,50,50,Random,,,2500,0
873,873,43,100,13,50,50,Random,,,2500,0
874,874,43,100,14,50,50,Random,,,2500,0
875,875,43,100,15,50,50,Random,,,2479,21
876,876,43,100,16,50,50,Random,,,2442,58
877,877,43,100,17,50,50,Random,,,2395,105
878,878,43,100,18,50,50,Random,,,2321,179
879,879,43,100,19,50,50,Random,,,0,2500
880,880,44,100,0,50,50,Random,,,2500,0
881,881,44,100,1,50,50,Random,,,2500,0
882,882,44,100,2,50,50,Random,,,2500,0
883,883,44,100,3,50,50,Random,,,2500,0
884,884,44,100,4,50,50,Random,,,2500,0
885,885,44,100,5,50,50,Random,,,2500,0
886,886,44,100,6,50,50,Random,,,2500,0
887,887,44,100,7,50,50,Random,,,2500,0
888,888,44,100,8,50,50,Random,,,2500,0
889,889,44,100,9,50,50,Random,,,2500,0
890,890,44,100,10,50,50,Random,,,2500,0
891,891,44,100,11,50,50,Random,,,2500,0
892,892,44,100,12,50,50,Random,,,2500,0
893,893,44,100,13,50,50,Random,,,2500,0
894,894,44,100,14,50,50,Random,,,2500,0
895,895,44,100,15,50,50,Random,,,2500,0
896,896,44,100,16,50,50,Random,,,2489,11
897,897,44,100,17,50,50,Random,,,2451,49
898,898,44,100,18,50,50,Random,,,2257,243
899,899,44,100,19,50,50,Random,,,2125,375
900,900,45,100,0,50,50,Random,,,2500,0
901,901,45,100,1,50,50,Random,,,2500,0
902,902,45,100,2,50,50,Random,,,2500,0
903,903,45,100,3,50,50,Random,,,2500,0
904,904,45,100,4,50,50,Random,,,2500,0
905,905,45,100,5,50,50,Random,,,2500,0
906,906,45,100,6,50,50,Random,,,2500,0
907,907,45,100,7,50,50,Random,,,2500,0
908,908,45,100,8,50,50,Random,,,2500,0
909,909,45,100,9,50,50,Random,,,2500,0
910,910,45,100,10,50,50,Random,,,2500,0
911,911,45,100,11,50,50,Random,,,2500,0
912,912,45,100,12,50,50,Random,,,2500,0
913,913,45,100,13,50,50,Random,,,2500,0
914,914,45,100,14,50,50,Random,,,2500,0
915,915,45,100,15,50,50,Random,,,2500,0
916,916,45,100,16,50,50,Random,,,2474,26
917,917,45,100,17,50,50,Random,,,2455,45
918,918,45,100,18,50,50,Random,,,2318,182
919,919,45,100,19,50,50,Random,,,0,2500
920,920,46,100,0,50,50,Random,,,2500,0
921,921,46,100,1,50,50,Random,,,2500,0
922,922,46,100,2,50,50,Random,,,2500,0
923,923,46,100,3,50,50,Random,,,2500,0
924,924,46,100,4,50,50,Random,,,2500,0
925,925,46,100,5,50,50,Random,,,2500,0
926,926,46,100,6,50,50,Random,,,2500,0
927,927,46,100,7,50,50,Random,,,2500,0
928,928,46,100,8,50,50,Random,,,2500,0
929,929,46,100,9,50,50,Random,,,2500,0
930,930,46,100,10,50,50,Random,,,2500,0
931,931,46,100,11,50,50,Random,,,2500,0
932,932,46,100,12,50,50,Random,,,2500,0
933,933,46,100,13,50,50,Random,,,2500,0
934,934,46,100,14,50,50,Random,,,2500,0
935,935,46,100,15,50,50,Random,,,2500,0
936,936,46,100,16,50,50,Random,,,2477,23
937,937,46,100,17,50,50,Random,,,2344,156
938,938,46,100,18,50,50,Random,,,2385,115
939,939,46,100,19,50,50,Random,,,0,2500
940,940,47,100,0,50,50,Random,,,2500,0
941,941,47,100,1,50,50,Random,,,2500,0
942,942,47,100,2,50,50,Random,,,2500,0
943,943,47,100,3,50,50,Random,,,2500,0
944,944,47,100,4,50,50,Random,,,2500,0
945,945,47,100,5,50,50,Random,,,2500,0
946,946,47,100,6,50,50,Random,,,2500,0
947,947,47,100,7,50,50,Random,,,2500,0
948,948,47,100,8,50,50,Random,,,2500,0
949,949,47,100,9,50,50,Random,,,2500,0
950,950,47,100,10,50,50,Random,,,2500,0
951,951,47,100,11,50,50,Random,,,2500,0
952,952,47,100,12,50,50,Random,,,2500,0
953,953,47,100,13,50,50,Random,,,2500,0
954,954,47,100,14,50,50,Random,,,2500,0
955,955,47,100,15,50,50,Random,,,2488,12
956,956,47,100,16,50,50,Random,,,2450,50
957,957,47,100,17,50,50,Random,,,2381,119
958,958,47,100,18,50,50,Random,,,2378,122
959,959,47,100,19,50,50,Random,,,0,2500
960,960,48,100,0,50,50,Random,,,2500,0
961,961,48,100,1,50,50,Random,,,2500,0
962,962,48,100,2,50,50,Random,,,2500,0
963,963,48,100,3,50,50,Random,,,2500,0
964,964,48,100,4,50,50,Random,,,2500,0
965,965,48,100,5,50,50,Random,,,2500,0
966,966,48,100,6,50,50,Random,,,2500,0
967,967,48,100,7,50,50,Random,,,2500,0
968,968,48,100,8,50,50,Random,,,2500,0
969,969,48,100,9,50,50,Random,,,2500,0
970,970,48,100,10,50,50,Random,,,2500,0
971,971,48,100,11,50,50,Random,,,2500,0
972,972,48,100,12,50,50,Random,,,2500,0
973,973,48,100,13,50,50,Random,,,2497,3
974,974,48,100,14,50,50,Random,,,2496,4
975,975,48,100,15,50,50,Random,,,2490,10
976,976,48,100,16,50,50,Random,,,2484,16
977,977,48,100,17,50,50,Random,,,2446,54
978,978,48,100,18,50,50,Random,,,2257,243
979,979,48,100,19,50,50,Random,,,2015,485
980,980,49,100,0,50,50,Random,,,2500,0
981,981,49,100,1,50,50,Random,,,2500,0
982,982,49,100,2,50,50,Random,,,2500,0
983,983,49,100,3,50,50,Random,,,2500,0
984,984,49,100,4,50,50,Random,,,2500,0
985,985,49,100,5,50,50,Random,,,2500,0
986,986,49,100,6,50,50,Random,,,2500,0
987,987,49,100,7,50,50,Random,,,2500,0
988,988,49,100,8,50,50,Random,,,2500,0
989,989,49,100,9,50,50,Random,,,2500,0
990,990,49,100,10,50,50,Random,,,2500,0
991,991,49,100,11,50,50,Random,,,2500,0
992,992,49,100,12,50,50,Random,,,2500,0
993,993,49,100,13,50,50,Random,,,2500,0
994,994,49,100,14,50,50,Random,,,2496,4
995,995,49,100,15,50,50,Random,,,2500,0
996,996,49,100,16,50,50,Random,,,2456,44
997,997,49,100,17,50,50,Random,,,2365,135
998,998,49,100,18,50,50,Random,,,2349,151
999,999,49,100,19,50,50,Random,,,0,2500
